PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,Billing_ZIP_norm,postal_code,bg_place_count,bg_place_name,bg_admin1_name,bg_admin1_code,bg_admin2_name,bg_admin2_code,bg_admin3_name,bg_admin3_code,bg_latitude,bg_longitude,bg_geo_accuracy,bg_zip_found,bg_distance_sofia_km,bg_distance_plovdiv_km,bg_distance_varna_km,bg_distance_burgas_km,bg_min_big_city_distance_km
342445,Bronze,SOHO,4465.0,MT,2,,,2,43.33,0.0,43.33,21.67,No,4465,4465,1.0,Cerovo,Pazardzhik,PAZ,Lesichovo,PAZ14,Cerovo,PAZ14-05,42.35,24.05,4.0,1,71.09846483875458,62.01058085455981,329.67503983037165,280.60397416395494,62.01058085455981
112030792,Bronze,SOHO,4400.0,MT,5,6.0,,11,43.33,0.0,43.33,8.67,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
200493285,Bronze,SOHO,6000.0,DI,4,,,4,43.33,0.0,43.33,10.83,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123538895,Bronze,SOHO,6000.0,AD?,2,1.0,,3,43.33,0.0,43.33,21.67,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
108534676,Bronze,SOHO,6900.0,RJ,3,,,3,43.33,0.0,43.33,14.44,No,6900,6900,2.0,Edrino,Kurdzhali,KRZ,Krumovgrad,KRZ15,Polkovnik Zheljazovo,KRZ15-00,41.4667,25.65,4.0,1,235.88912095174305,105.60484587250363,269.0515118091747,189.11967851512,105.60484587250363
115277591,Iron,SOHO,4003.0,AD,5,1.0,,6,43.5,0.0,43.5,8.7,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115305700,Bronze,SOHO,4150.0,VU,5,,,5,43.5,0.0,43.5,8.7,Yes,4150,4150,1.0,Rakovski,Plovdiv,PDV,Rakovski,PDV25,Unknown,PDV25-00,42.3,24.9667,4.0,1,141.90887033993675,25.834256686772648,261.2481304086356,206.19039367168793,25.834256686772648
112658822,Iron,SOHO,4400.0,MT,3,3.0,,6,43.5,0.0,43.5,14.5,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
123530546,Bronze,SOHO,6100.0,AD?,3,1.0,,4,43.5,0.0,43.5,14.5,Yes,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
40131993,Silver,SOHO,4002.0,VU,4,3.0,,7,43.67,0.0,43.67,10.92,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
126045669,Bronze,SOHO,6400.0,VM,4,,,4,43.67,0.0,43.67,10.92,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
40700601,Bronze,SOHO,6000.0,DI,3,,,3,43.67,0.0,43.67,14.56,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
112594234,Iron,SOHO,4600.0,Daniela Stefanova,2,,1.0,3,43.67,0.0,43.67,21.84,No,4600,4600,1.0,Velingrad,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,42.0167,24.0,4.0,1,94.01322360719992,62.91327869652514,346.8627109139799,290.0533176674631,62.91327869652514
830190638,Iron,SOHO,4023.0,AD,1,5.0,,6,43.67,0.0,43.67,43.67,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
126092313,Bronze,SOHO,6400.0,AD?,4,,,4,43.67,0.0,43.67,10.92,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
40329046,Bronze,SOHO,4150.0,VU,3,4.0,,7,43.83,0.0,43.83,14.61,No,4150,4150,1.0,Rakovski,Plovdiv,PDV,Rakovski,PDV25,Unknown,PDV25-00,42.3,24.9667,4.0,1,141.90887033993675,25.834256686772648,261.2481304086356,206.19039367168793,25.834256686772648
115171410,Bronze,SOHO,4109.0,VT,3,,,3,43.83,0.0,43.83,14.61,No,4109,4109,1.0,Branipole,Plovdiv,PDV,Rodopi,PDV26,Branipole,PDV26-03,42.0833,24.75,4.0,1,135.7269084868126,5.806214897014923,287.7277544060422,227.97271559803272,5.806214897014923
112539241,Bronze,SOHO,4500.0,AD,1,1.0,,2,43.83,0.0,43.83,43.83,No,4500,4500,1.0,Panagjurishhe,Pazardzhik,PAZ,Panagjurishhe,PAZ20,Unknown,PAZ20-00,42.5,24.1833,4.0,1,73.85428803185029,61.47150141666384,314.31621916907767,268.8153894635235,61.47150141666384
115310689,Bronze,SOHO,4114.0,VT,5,1.0,,6,44.0,0.0,44.0,8.8,No,4114,4114,1.0,Boljarci,Plovdiv,PDV,Sadovo,PDV28,Boljarci,PDV28-03,42.0667,24.9667,4.0,1,152.22664456046175,19.799110482024126,272.78698135519005,211.00845657780496,19.799110482024126
123744799,Bronze,SOHO,6000.0,AD?,3,,,3,44.0,0.0,44.0,14.67,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
30261091,Bronze,SOHO,4700.0,VU,4,,,4,44.17,0.0,44.17,11.04,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
40322468,Bronze,SOHO,4400.0,MT,3,2.0,,5,44.17,0.0,44.17,14.72,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
123749981,Bronze,SOHO,6000.0,VM,2,3.0,,5,44.17,0.0,44.17,22.09,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
160070029,Iron,SOHO,4000.0,DI,1,,,1,25.5,18.67,44.17,25.5,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
160084623,Bronze,SOHO,4000.0,AD,2,5.0,,7,44.17,0.0,44.17,22.09,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115045924,Bronze,SOHO,4000.0,AD,3,1.0,,4,44.33,0.0,44.33,14.78,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
454490,Iron,SOHO,4197.0,VU,2,,,2,44.33,0.0,44.33,22.17,No,4197,4197,1.0,Stroevo,Plovdiv,PDV,Marica,PDV17,Stroevo,PDV17-15,42.2333,24.6833,4.0,1,123.03057513037496,12.025003817759336,285.5821523173519,230.30412071195633,12.025003817759336
30264714,Bronze,SOHO,6100.0,DI,2,9.0,,11,44.33,0.0,44.33,22.17,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
115027794,Bronze,SOHO,4000.0,AD,4,,,4,44.33,0.0,44.33,11.08,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
126170572,Bronze,SOHO,6400.0,AD?,1,,3.0,4,44.33,0.0,44.33,44.33,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
126504243,Silver,VSE,6300.0,RJ,1,18.0,,19,44.33,0.0,44.33,44.33,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
120563861,Silver,SOHO,4700.0,VU,3,6.0,,9,44.5,0.0,44.5,14.83,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
123662149,Bronze,SOHO,6100.0,DI,6,,,6,44.5,0.0,44.5,7.42,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
126165088,Lead,SOHO,6400.0,DI,4,1.0,,5,44.5,0.0,44.5,11.13,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
123078347,Bronze,SOHO,6000.0,AD?,3,,,3,44.5,0.0,44.5,14.83,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115016399,Bronze,SOHO,4000.0,VT,3,1.0,,4,44.67,0.0,44.67,14.89,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
126640154,Bronze,SOHO,6550.0,RJ,5,,,5,44.67,0.0,44.67,8.93,No,6550,6550,1.0,Ljubimec,Khaskovo,HKV,Ljubimec,HKV17,Unknown,HKV17-00,41.8333,26.0833,4.0,1,246.70707669614498,115.57911470843717,214.69604639410446,136.00049857911003,115.57911470843717
20988637,Bronze,SOHO,4023.0,VU,3,5.0,,8,44.83,0.0,44.83,14.94,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115302678,Silver,SOHO,4003.0,VU,3,3.0,,6,44.83,0.0,44.83,14.94,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123535550,Bronze,SOHO,6000.0,VM,3,,,3,44.83,0.0,44.83,14.94,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123631577,Bronze,SOHO,6000.0,DI,3,,,3,44.83,0.0,44.83,14.94,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115062585,Iron,SOHO,4003.0,AD,4,5.0,,9,45.0,0.0,45.0,11.25,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
160107495,Bronze,SOHO,4002.0,AD,3,2.0,,5,45.0,0.0,45.0,15.0,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
341717,Bronze,SOHO,4400.0,MT,3,,,3,45.17,0.0,45.17,15.06,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
40336390,Bronze,SOHO,4000.0,AD,5,4.0,,9,45.17,0.0,45.17,9.03,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
30044472,Bronze,SOHO,4400.0,MT,4,2.0,,6,45.17,0.0,45.17,11.29,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
123053842,Bronze,SOHO,6100.0,DI,2,1.0,,3,45.17,0.0,45.17,22.59,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
112501415,Bronze,SOHO,4412.0,MT,3,5.0,,8,45.33,0.0,45.33,15.11,No,4412,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115504683,Iron,SOHO,4030.0,VU,2,,,2,45.33,0.0,45.33,22.67,No,4030,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115147142,Bronze,SOHO,4002.0,VT,3,3.0,,6,45.33,0.0,45.33,15.11,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
40791323,Bronze,SOHO,6100.0,DI,3,1.0,,4,45.33,0.0,45.33,15.11,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
115562843,Bronze,SOHO,4000.0,AD,5,1.0,,6,45.5,0.0,45.5,9.1,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
20365056,Bronze,SOHO,4003.0,VU,4,2.0,,6,45.67,0.0,45.67,11.42,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123607537,Bronze,SOHO,6100.0,AD?,4,1.0,,5,45.67,0.0,45.67,11.42,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
123712399,Bronze,SOHO,6000.0,AD?,3,1.0,,4,45.67,0.0,45.67,15.22,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
108576586,Bronze,SOHO,6600.0,RJ,3,,,3,45.67,0.0,45.67,15.22,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
126623692,Bronze,SOHO,6300.0,RJ,5,,,5,45.67,0.0,45.67,9.13,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
20517820,Bronze,SOHO,4000.0,AD,5,9.0,,14,45.83,0.0,45.83,9.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112595704,Bronze,SOHO,4400.0,MT,4,2.0,,6,46.0,0.0,46.0,11.5,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
115331782,Bronze,SOHO,4220.0,AD,3,,,3,46.0,0.0,46.0,15.33,No,4220,4220,1.0,Krichim,Plovdiv,PDV,Krichim,PDV39,Unknown,PDV39-00,42.05,24.4667,4.0,1,118.44984758263543,24.87234534997421,310.32328514187594,251.60073133952716,24.87234534997421
355026,Iron,SOHO,4400.0,MT,3,,,3,46.0,0.0,46.0,15.33,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
123031326,Bronze,SOHO,6001.0,VM,1,,,1,46.0,0.0,46.0,46.0,No,6001,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
201302078,Iron,SOHO,6450.0,VM,4,,,4,46.0,0.0,46.0,11.5,No,6450,6450,1.0,Kharmanli,Khaskovo,HKV,Kharmanli,HKV33,Unknown,HKV33-00,41.9333,25.9,4.0,1,228.3723256899545,97.97700528519698,217.9310082574589,143.511371888109,97.97700528519698
123136836,Bronze,SOHO,6001.0,DI,5,1.0,,6,46.0,0.0,46.0,9.2,No,6001,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123141616,Bronze,SOHO,6000.0,DI,3,1.0,,4,46.0,0.0,46.0,15.33,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
112592703,Bronze,SOHO,4581.0,MT,4,,,4,46.0,0.0,46.0,11.5,No,4581,4581,1.0,Nova makhala,Pazardzhik,PAZ,Batak,PAZ03,Nova makhala,PAZ03-01,41.9333,24.2833,4.0,1,116.07299458835004,44.28210315895389,329.66245165305276,269.39529889736366,44.28210315895389
112598154,Bronze,SOHO,4400.0,MT,3,,,3,46.17,0.0,46.17,15.39,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
807905,Iron,SOHO,6100.0,DI,4,,,4,46.17,0.0,46.17,11.54,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
160075827,Bronze,SOHO,4000.0,AD,2,1.0,,3,46.17,0.0,46.17,23.09,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
126505701,Bronze,SOHO,6500.0,RJ,4,2.0,,6,46.17,0.0,46.17,11.54,No,6500,6500,1.0,Svilengrad,Khaskovo,HKV,Svilengrad,HKV28,Unknown,HKV28-00,41.7667,26.2,4.0,1,258.5668477699574,127.09199314498754,213.69482398369937,132.5681084001679,127.09199314498754
836024281,Bronze,SOHO,6550.0,RJ,6,,,6,46.17,0.0,46.17,7.7,No,6550,6550,1.0,Ljubimec,Khaskovo,HKV,Ljubimec,HKV17,Unknown,HKV17-00,41.8333,26.0833,4.0,1,246.70707669614498,115.57911470843717,214.69604639410446,136.00049857911003,115.57911470843717
345427,Bronze,SOHO,4400.0,MT,3,1.0,,4,46.33,0.0,46.33,15.44,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
126001943,Bronze,SOHO,6400.0,VM,2,2.0,,4,46.33,0.0,46.33,23.17,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
30160530,Bronze,SOHO,6100.0,DI,5,1.0,,6,46.33,0.0,46.33,9.27,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
123640028,Bronze,SOHO,6100.0,AD?,4,,,4,46.33,0.0,46.33,11.58,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
40122058,Bronze,SOHO,4271.0,AD,3,,,3,46.5,0.0,46.5,15.5,No,4271,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
30461487,Bronze,SOHO,4004.0,VT,3,,,3,46.5,0.0,46.5,15.5,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123685817,Bronze,SOHO,6001.0,VM,1,5.0,,6,46.5,0.0,46.5,46.5,No,6001,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
126051234,Bronze,SOHO,6400.0,VM,3,,,3,46.5,0.0,46.5,15.5,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
30441164,Bronze,SOHO,6000.0,AD?,4,,,4,46.5,0.0,46.5,11.63,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115066498,Bronze,SOHO,4000.0,AD,5,,,5,46.67,0.0,46.67,9.33,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115502091,Bronze,SOHO,4230.0,AD,3,2.0,,5,46.67,0.0,46.67,15.56,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
123756723,Bronze,SOHO,6000.0,VM,4,,,4,46.67,0.0,46.67,11.67,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123607829,Bronze,SOHO,6200.0,DI,3,2.0,,5,46.67,0.0,46.67,15.56,No,6200,6200,1.0,Chirpan,Stara Zagora,SZR,Chirpan,SZR36,Unknown,SZR36-00,42.2,25.3333,4.0,1,174.05897896037825,48.98987248530403,239.15927970631836,178.22170035444339,48.98987248530403
115501769,Bronze,SOHO,4130.0,AD,3,1.0,,4,46.83,0.0,46.83,15.61,No,4130,4130,1.0,Belozem,Plovdiv,PDV,Rakovski,PDV25,Belozem,PDV25-01,42.2,25.0333,4.0,1,150.92639498028387,24.798859789942092,261.0284514629717,202.47624837585658,24.798859789942092
115153992,Bronze,SOHO,4000.0,AD,3,1.0,,4,46.83,0.0,46.83,15.61,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
201327302,Iron,SOHO,4000.0,VU,10,2.0,,12,47.0,0.0,47.0,4.7,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
833023968,Bronze,SOHO,6000.0,VM,3,3.0,,6,47.0,0.0,47.0,15.67,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
112553198,Bronze,SOHO,4400.0,MT,6,13.0,,19,47.0,0.0,47.0,7.83,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
112606665,Bronze,SOHO,4400.0,MT,4,2.0,,6,47.0,0.0,47.0,11.75,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
126088179,Bronze,SOHO,6300.0,AD?,3,,,3,47.0,0.0,47.0,15.67,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
200351446,Bronze,SOHO,6600.0,RJ,3,,,3,47.0,0.0,47.0,15.67,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
112505082,Bronze,SOHO,4400.0,MT,3,1.0,,4,47.17,0.0,47.17,15.72,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
